,Age,Attrition,DistanceFromHome,Education,EnvironmentSatisfaction,Gender,JobSatisfaction,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,RelationshipSatisfaction,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,BusinessTravel_Non-Travel,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Human Resources,Department_Research & Development,Department_Sales,JobRole_Healthcare Representative,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single
1176,49,0,22,4,1,1,2,16413,3,0,16,2,3,4,2,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
1177,50,0,17,5,4,1,1,13269,5,0,15,3,3,14,11,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
1178,20,0,2,3,3,1,3,2783,1,0,19,1,3,2,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
1179,34,0,3,3,4,1,2,5433,1,0,12,3,3,11,8,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1180,36,0,7,3,1,0,2,2013,2,0,11,3,3,4,3,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1181,49,0,6,1,3,1,3,13966,2,1,19,2,3,15,11,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
1182,36,0,1,4,4,1,3,4374,0,0,15,3,3,3,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1183,36,0,3,2,4,0,1,6842,6,0,20,1,3,5,4,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1184,54,0,22,5,2,1,3,17426,3,0,25,3,3,10,8,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
1185,43,0,15,2,3,0,3,17603,1,0,24,1,3,14,10,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
1186,35,1,12,4,4,0,4,4581,3,1,24,1,4,11,9,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1187,38,0,1,3,4,0,4,4735,7,0,15,4,4,13,11,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
1188,29,0,5,3,1,0,2,4187,1,1,13,2,2,10,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
1189,33,0,2,4,4,0,4,5505,1,0,14,3,3,6,2,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
1190,32,0,2,3,4,0,2,5470,0,0,13,3,2,9,5,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1191,31,0,5,4,1,1,4,5476,1,0,11,1,3,10,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1192,49,0,16,3,4,1,1,2587,4,1,16,2,2,2,2,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
1193,38,0,2,3,4,1,2,2440,1,0,22,2,3,4,3,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1194,47,0,2,4,2,1,2,15972,6,0,14,3,3,3,2,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
1195,49,0,1,3,3,0,3,15379,4,0,14,1,3,8,7,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1196,41,0,23,2,4,0,3,7082,3,1,16,4,3,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1197,20,0,9,1,4,0,1,2728,1,0,11,1,3,2,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
1198,33,0,16,3,3,1,4,5368,1,1,25,3,3,6,5,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
1199,36,0,26,4,1,0,3,5347,6,0,14,2,2,3,2,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
1200,44,0,1,3,3,1,4,3195,4,1,18,1,3,2,2,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1201,23,1,8,1,4,0,3,3989,1,1,11,1,3,5,4,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1202,38,0,4,2,4,1,3,3306,7,0,19,4,2,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1203,53,0,24,4,2,0,4,7005,3,0,15,3,3,4,3,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
1204,48,1,7,2,4,1,3,2655,2,1,11,3,3,9,7,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
1205,32,1,2,4,4,0,2,1393,1,0,12,1,3,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1206,26,0,7,3,4,0,4,2570,1,0,20,3,3,7,7,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1207,55,0,22,3,1,0,2,3537,5,0,12,4,3,4,2,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1208,34,0,5,2,2,0,4,3986,1,0,14,3,4,15,10,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1209,60,0,1,4,3,0,4,10883,3,0,20,3,4,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1210,33,0,21,3,2,0,2,2028,1,0,18,4,3,14,11,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1211,37,0,1,4,3,0,4,9525,1,0,14,3,2,6,3,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
1212,34,0,19,3,2,1,4,2929,1,0,12,2,3,10,9,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
1213,23,1,7,3,3,0,4,2275,1,1,21,2,3,3,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
1214,44,0,2,3,3,1,4,7879,1,1,19,2,3,8,7,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
1215,35,0,2,4,1,0,4,4930,0,1,14,3,4,5,4,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1216,43,0,2,3,4,0,4,7847,1,1,17,1,3,10,9,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1217,24,0,9,3,3,0,3,4401,1,0,16,4,3,5,3,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
1218,41,0,6,3,4,0,3,9241,1,0,12,2,3,10,8,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1219,29,0,9,4,4,1,3,2974,9,0,17,3,3,5,3,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1220,36,0,2,4,3,1,4,4502,3,0,15,3,2,13,7,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
1221,45,0,1,1,3,0,3,10748,3,0,23,4,2,23,15,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
1222,24,1,22,1,4,0,3,1555,1,0,11,3,3,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1223,47,1,9,3,3,0,3,12936,7,0,11,3,1,23,5,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1224,26,0,17,4,4,0,3,2305,1,0,15,3,4,3,2,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1225,45,0,28,2,4,1,2,16704,1,0,11,3,3,21,6,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
1226,32,0,10,3,1,0,3,3433,6,0,13,1,2,5,2,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
1227,31,0,2,4,2,0,3,3477,1,0,14,4,4,5,2,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1228,41,0,4,3,3,0,2,6430,6,0,19,2,3,3,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1229,40,0,8,2,2,1,1,6516,2,1,16,2,3,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1230,24,0,29,1,2,0,1,3907,1,0,13,2,4,6,2,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
1231,46,0,13,4,3,0,2,5562,6,0,14,4,3,10,7,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1232,35,0,27,4,4,0,3,6883,2,0,16,2,3,7,7,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1233,30,0,16,1,2,0,4,2862,1,0,12,2,2,10,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
1234,47,0,2,4,3,0,2,4978,7,0,11,4,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1235,46,0,2,3,3,0,4,10368,4,1,12,2,2,10,6,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
1236,36,1,13,5,2,0,1,6134,5,1,13,2,3,2,2,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
1237,32,1,1,2,1,0,2,6735,6,0,15,2,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1238,23,0,4,1,3,1,2,3295,1,0,13,3,1,3,2,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1239,31,0,24,1,4,1,4,5238,2,0,20,4,2,5,4,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1240,39,0,1,3,4,0,4,6472,1,1,15,4,3,9,8,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1241,32,0,19,3,4,0,3,9610,3,0,13,3,1,4,3,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1242,40,0,7,4,2,0,2,19833,1,0,14,2,2,21,8,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1243,45,0,4,3,3,1,3,9756,4,0,21,3,4,5,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1244,30,0,2,4,4,1,1,4968,0,0,16,4,3,9,7,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1245,24,0,10,3,1,0,4,2145,0,0,14,4,3,2,2,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1246,30,1,8,3,3,1,4,2180,6,0,11,3,2,4,2,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1247,31,0,5,3,1,0,3,8346,1,0,19,3,3,5,2,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1248,27,0,8,3,3,1,4,3445,1,0,11,3,2,6,2,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1249,29,1,9,3,2,1,2,2760,1,0,13,3,3,2,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
1250,29,0,1,3,4,0,3,6294,8,1,12,4,4,3,2,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1251,30,0,15,2,3,0,1,7140,2,0,11,1,3,7,7,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
1252,34,0,2,4,4,0,4,2932,0,1,14,1,3,5,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
1253,33,0,2,3,4,1,2,5147,8,0,15,4,2,11,7,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1254,49,0,11,4,4,1,4,4507,3,0,12,3,4,5,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1255,33,1,16,3,1,1,1,8564,2,1,20,3,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1256,38,0,2,2,3,1,2,2468,4,0,14,2,2,6,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1257,31,1,16,4,1,0,3,8161,2,0,13,1,3,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1258,29,0,4,3,4,1,1,2109,1,0,13,3,3,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1259,30,0,16,3,3,0,3,5294,3,0,16,3,3,7,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
1260,32,0,5,4,2,0,2,2718,2,0,14,2,3,7,7,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1261,38,0,18,3,2,0,4,5811,3,1,16,3,3,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
1262,43,1,17,3,3,0,3,2437,9,1,16,4,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
1263,42,0,12,3,2,0,2,2766,8,0,22,2,2,5,3,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
1264,55,0,2,3,3,0,1,19038,8,0,12,2,3,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
1265,33,0,4,3,4,0,2,3055,5,0,15,4,2,9,8,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1266,41,0,9,4,3,0,1,2289,1,0,20,2,3,5,3,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
1267,34,0,10,3,4,0,3,4001,1,1,14,3,3,15,14,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
1268,53,0,1,4,1,1,3,12965,4,1,20,4,2,3,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1269,43,0,2,3,2,0,4,3539,0,0,13,2,3,9,7,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1270,34,0,3,2,4,1,4,6029,5,0,12,1,3,2,2,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1271,21,1,7,1,2,0,2,2679,1,0,13,2,3,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
1272,38,0,6,2,4,1,3,3702,1,0,11,2,3,5,4,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1273,22,1,8,1,3,1,1,2398,1,1,17,3,3,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1274,31,0,29,4,1,1,4,5468,1,0,14,1,3,12,7,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1275,51,0,3,3,1,1,3,13116,2,0,11,4,3,2,2,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
1276,37,0,9,2,2,0,2,4189,1,0,14,1,3,5,2,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1277,46,0,2,4,3,0,4,19328,7,1,17,3,3,2,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
1278,36,0,10,3,4,0,1,8321,7,1,13,4,3,12,8,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
1279,44,1,1,2,3,0,2,2342,1,1,12,3,2,5,3,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1280,37,0,8,2,3,0,2,4071,2,0,13,3,2,10,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1281,35,1,27,3,3,0,4,5813,1,1,18,4,3,10,7,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1282,33,0,8,4,4,0,1,3143,6,0,19,2,3,10,8,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
1283,28,0,1,3,3,0,4,2044,1,0,11,3,4,5,3,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
1284,39,0,10,1,3,0,3,13464,7,0,21,3,3,4,3,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
1285,46,0,26,2,2,0,2,7991,8,0,15,3,3,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1286,40,0,2,2,3,1,1,3377,4,0,17,4,2,4,3,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1287,42,0,13,3,2,0,1,5538,5,0,18,3,2,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
1288,35,0,2,2,2,0,4,5762,2,0,14,3,3,7,7,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
1289,38,0,2,3,1,0,2,2592,5,0,13,4,3,11,10,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1290,34,1,9,4,4,0,1,5346,4,0,17,3,2,7,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1291,37,1,10,4,4,0,1,4213,1,0,15,2,1,10,3,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1292,39,0,20,3,3,0,4,4127,2,0,18,4,3,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
1293,43,0,9,3,1,0,3,2438,4,0,13,3,2,3,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1294,41,0,5,3,2,0,2,6870,3,0,12,1,1,3,2,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1295,41,0,4,1,3,1,3,10447,0,1,13,4,4,22,14,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
1296,30,0,10,3,1,1,3,9667,9,0,14,2,3,7,7,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1297,26,1,20,2,4,1,2,2148,0,1,11,3,3,5,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1298,46,1,21,2,4,1,2,8926,4,0,22,4,4,9,7,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
1299,40,0,1,3,3,1,4,6513,4,0,17,4,3,5,3,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1300,34,0,8,2,2,0,3,6799,1,0,21,3,3,10,8,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1301,58,0,2,3,2,0,2,16291,4,0,22,4,2,16,9,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
1302,35,0,23,4,2,0,3,2705,0,0,16,2,4,5,4,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1303,47,0,4,3,3,1,2,10333,8,1,12,3,3,22,11,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
1304,40,0,12,3,2,1,1,4448,2,0,12,2,3,7,4,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1305,54,0,7,4,4,1,4,6854,4,0,15,2,2,7,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
1306,31,0,7,4,1,1,1,9637,2,0,14,4,3,3,2,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1307,28,0,1,3,3,1,1,3591,1,0,25,3,3,3,2,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
1308,38,0,2,4,2,1,4,5405,2,1,20,1,2,4,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
1309,26,0,10,3,3,0,4,4684,1,0,13,1,3,5,3,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1310,58,0,15,4,1,0,3,15787,2,1,14,2,3,2,2,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
1311,18,0,14,3,2,1,3,1514,1,0,16,3,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1312,31,1,18,5,4,0,1,2956,0,0,17,3,3,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1313,29,1,13,3,1,0,1,2335,4,1,15,4,3,2,2,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1314,45,0,2,4,3,1,3,5154,4,0,22,2,4,8,7,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1315,36,0,2,4,4,1,2,6962,4,1,22,4,3,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
1316,43,0,2,4,1,0,4,5675,1,0,20,3,3,7,7,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1317,27,0,5,2,4,1,4,2379,0,1,14,3,2,5,4,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1318,29,0,20,1,4,0,4,3812,1,0,13,2,4,11,8,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1319,32,0,10,4,4,0,4,4648,8,0,13,3,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1320,42,0,10,4,3,0,3,2936,3,0,22,2,2,6,3,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
1321,47,0,9,4,2,1,3,2105,4,0,12,3,3,2,2,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1322,46,0,2,2,4,0,4,8578,3,0,14,3,2,9,8,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
1323,28,0,1,2,3,0,4,2706,1,0,15,2,3,3,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1324,29,0,29,1,4,0,3,6384,8,0,17,4,3,7,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1325,42,0,8,3,4,0,3,3968,4,0,13,4,3,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1326,32,1,2,4,3,0,2,9907,7,1,12,3,2,2,2,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1327,46,0,3,3,1,1,1,13225,2,0,12,4,3,19,17,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
1328,27,0,23,1,2,1,3,3540,1,0,21,4,3,9,8,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
1329,29,0,6,1,4,0,2,2804,1,0,11,4,3,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1330,43,0,6,3,1,1,3,19392,7,0,13,4,3,16,12,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
1331,48,0,10,3,4,0,2,19665,4,0,12,4,3,22,10,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
1332,29,1,24,2,4,0,4,2439,1,1,24,2,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1333,46,1,10,3,3,1,2,7314,5,0,21,3,3,8,7,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1334,27,0,15,3,4,1,1,4774,0,0,19,4,2,7,6,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
1335,39,0,19,4,4,0,4,3902,8,0,14,2,3,2,2,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1336,55,0,2,4,2,0,4,2662,8,0,20,2,4,5,2,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
1337,28,0,3,3,2,1,2,2856,1,0,19,4,3,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
1338,30,1,9,3,2,0,4,1081,1,0,13,3,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
1339,22,1,7,1,4,0,2,2472,1,1,23,1,3,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1340,36,0,10,4,2,1,3,5673,1,1,13,1,3,10,9,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1341,31,0,20,3,2,0,3,4197,1,0,11,1,3,10,8,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
1342,34,0,4,3,3,0,4,9713,2,1,13,4,3,5,3,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1343,29,0,7,3,4,0,1,2062,3,0,14,2,3,3,2,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1344,37,0,7,4,4,0,1,4284,5,1,22,3,3,5,3,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
1345,35,0,16,2,4,1,2,4788,0,1,11,4,3,3,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1346,45,0,25,2,2,1,4,5906,0,0,13,4,2,9,8,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1347,36,0,2,1,2,0,4,3886,1,0,21,4,2,10,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1348,40,0,1,4,1,0,1,16823,2,0,11,1,3,19,7,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
1349,26,0,1,2,2,1,3,2933,1,1,13,3,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
1350,27,0,2,2,1,1,3,6500,0,0,14,2,2,8,7,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1351,48,0,22,3,4,1,4,17174,3,0,11,2,3,22,17,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
1352,44,0,1,4,2,0,1,5033,2,0,15,4,3,2,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
1353,34,1,16,4,4,0,1,2307,1,1,23,2,3,5,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
1354,56,1,24,2,1,0,4,2587,1,0,16,4,3,4,2,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1355,36,0,17,2,3,0,2,5507,2,0,16,3,1,4,2,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1356,41,0,8,3,3,1,2,4393,5,0,21,3,3,5,4,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1357,42,0,6,3,3,0,1,13348,9,0,13,2,4,13,7,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
1358,31,0,10,2,3,1,4,6583,2,1,11,4,3,5,2,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
1359,34,0,3,1,4,1,4,8103,3,1,12,3,2,4,2,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1360,31,0,4,3,1,1,3,3978,8,0,12,2,2,2,2,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
1361,26,0,6,3,3,0,4,2544,0,0,18,1,3,7,7,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1362,45,0,1,4,2,0,3,5399,4,0,12,3,3,4,2,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1363,33,0,10,4,2,0,3,5487,1,0,14,2,2,10,4,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1364,28,0,1,2,3,0,4,6834,1,1,12,3,3,7,7,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1365,29,1,24,3,3,0,1,1091,1,0,17,4,3,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
1366,39,0,21,4,1,1,3,5736,6,0,19,3,3,3,2,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1367,27,0,2,4,2,0,2,2226,1,0,11,3,2,5,3,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
1368,34,0,22,4,3,0,4,5747,1,1,15,2,3,15,10,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
1369,28,1,13,2,4,1,3,9854,3,1,11,4,3,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1370,47,0,14,4,3,0,2,5467,8,0,18,3,4,8,7,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
